link,title,price_sale,price_base,brand,cpu_brand,cpu_detail,cpu_cores,cpu_threads,ram_size,ram_type,storage_size,storage_type,gpu_info,screen_size,screen_res,screen_tech,battery,raw_specs_count
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-15arp10-83j3001dvn.html,Laptop Lenovo IdeaPad Slim 5 15ARP10 83J3001DVN,19.990.000đ,23.490.000đ,Lenovo,AMD,Ryzen 7 7735HS,8,16,16,DDR5x,512GB,SSD,AMD Radeon 680M Graphics,15.1 inches,2560 x 1600 (WQXGA),"Độ sáng 500nits, Độ phủ màu 100% DCI-P3, DisplayHDR True Black 600","70Wh, 65W USB-C Slim (Wall-mount)",28
https://cellphones.com.vn/laptop-asus-vivobook-15-x1502va-bq886w.html,Laptop ASUS Vivobook 15 X1502VA-BQ886W,17.490.000đ,18.490.000đ,ASUS,Intel,,,,16,DDR4,512GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Độ sáng 250nits, Màn hình chống chói, Độ phủ màu 45% NTSC, TÜV Rheinland-certified","42WHrs, 3S1P, 3-cell Li-ion",27
https://cellphones.com.vn/laptop-dell-15-dc15250-h02df.html,Laptop Dell 15 DC15250 H02DF - Nhập khẩu chính hãng,15.990.000đ,16.990.000đ,Dell,Intel,Core i5 1334U,8,12,24,DDR4,512GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Độ phủ màu 45% NTSC, Độ sáng 250 nits, Màn hình chống chói","3 cell, 41Wh",26
https://cellphones.com.vn/laptop-lenovo-loq-essential-15irx11-83sc003rvn.html,Laptop Lenovo LOQ Essential 15IRX11 83SC003RVN,26.990.000đ,32.490.000đ,Lenovo,Intel,,10,16,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 5050 8GB GDDR7, Boost Clock 1500MHz, TGP 65W, 440 AI TOPS",15.6 inches,1920 x 1080 pixels (FullHD),"Độ sáng 300nits, Độ phủ màu 100% sRGB, Màn hình chống chói","60Wh, 135W Slim Tip (3-pin)",25
https://cellphones.com.vn/laptop-lenovo-legion-5-15irx10-83ly00hqvn.html,Laptop Lenovo Legion 5 15IRX10 83LY00HQVN,36.990.000đ,43.990.000đ,Lenovo,Intel,,14,20,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 5060 8GB GDDR7, Boost Clock 2497MHz, TGP 115W, 572 AI TOPS",15.3 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 100% sRGB, Dolby Vision","80Wh, 245W Slim Tip (3-pin)",25
https://cellphones.com.vn/laptop-acer-gaming-nitro-lite-16-nl16-71g-56wq.html,Laptop Acer Gaming Nitro Lite 16 NL16-71G-56WQ,21.990.000đ,,Acer,Intel,,8,12,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 3050 với 6 GB VRAM GDDR6 chuyên dụng, hỗ trợ 2560 lõi NVIDIA CUDA",16 inches,1920 x 1200 pixels (FullHD+),"Độ phủ màu NTSC 45%, Độ sáng 300nits, Acer ComfyView LED-backlit TFT LCD, Góc nhìn rộng lên đến 170 độ","Pin Li-ion 3 cell 53Wh, Bộ chuyển đổi TypeC 100W",23
https://cellphones.com.vn/laptop-gigabyte-gaming-a16-ga6h-cmhh2vn893sh.html,Laptop Gigabyte Gaming A16 GA6H-CMHH2VN893SH,22.990.000đ,24.990.000đ,Gigabyte,Intel,,8,,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 4050 (6GB of GDDR6 SDRAM, Bus Width: 96)
Intel UHD Graphics",16 inches,1920 x 1200 pixels (FullHD+),"Màn hình chống chói, Độ phủ màu 45% NTSC",4 Cell Int (76.1Wh),28
https://cellphones.com.vn/laptop-asus-zenbook-s-14-oled-ux5406sa-pv140ws.html,Laptop ASUS Zenbook S 14 OLED UX5406SA-PV140WS,40.590.000đ,44.990.000đ,ASUS,Intel,,8,8,32,DDR5X,1TB,SSD,Intel Arc Graphics,14 inches,2880 x 1800 pixels,"Thời gian phản hồi 0.2ms, Độ sáng tối đa 500nits HDR, Độ phủ màu 100% DCI-P3, Display HDR True Black 500, 1.07 tỷ màu, Giảm ánh sáng xanh 70%, TÜV Rheinland-certified, SGS Eye Care Display","72WHrs, 2S2P, 4-cell Li-ion",27
https://cellphones.com.vn/laptop-asus-vivobook-16-a1607qa-mb067ws-snapdragon.html,Laptop ASUS Vivobook 16 A1607QA-MB067WS,16.290.000đ,20.990.000đ,ASUS,Other,,8,8,16,DDR5X,512GB,SSD,"Qualcomm Adreno GPU
Tiến trình chip mới nên có thể không kết nối được với các thiết bị có driver cũ",16 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300nits, Độ phủ màu 45% NTSC, Màn hình chống chói","50WHrs, 3S1P, 3-cell Li-ion",27
https://cellphones.com.vn/laptop-gaming-acer-nitro-v-anv15-51-72vs.html,Laptop Gaming Acer Nitro V ANV15-51-72VS,18.990.000đ,25.990.000đ,Gaming,Intel,,10,16,16,DDR5,512GB,SSD,NVIDIA GeForce RTX 2050 4GB GDDR6 VRAM,15.6 inches,1920 x 1080 pixels (FullHD),Acer ComfyView LED-backlit TFT LCD,"4 cell, 57Wh",22
https://cellphones.com.vn/laptop-lg-gram-book-15u50t-g-av56a5.html,Laptop LG Gram Book 15U50T-G.AV56A5,13.990.000đ,16.990.000đ,LG,Intel,,,,16,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6 inches,1920 x 1080 pixels (FullHD),Độ sáng 300nit,51 Wh Li-Ion,25
https://cellphones.com.vn/laptop-dell-15-dc15250-71073959.html,Laptop Dell 15 DC15250 71073959,20.990.000đ,21.990.000đ,Dell,Intel,,,,16,DDR4,512GB,,Intel Iris Xe Graphics,15.6 inches,1920 x 1080 pixels (FullHD),,,21
https://cellphones.com.vn/laptop-lenovo-legion-pro-7-16iax10h-83f5008wvn.html,Laptop Lenovo Legion Pro 7 16IAX10H 83F5008WVN,87.990.000đ,102.990.000đ,Lenovo,Intel,,24,24,32,DDR5,1TB,SSD,"NVIDIA GeForce RTX 5080 16GB GDDR7, Boost Clock 2287MHz, TGP 175W, 1334 AI TOPS",16 inches,2560 x 1600 (WQXGA),"Độ sáng 500nits Bóng, Độ phủ màu 100% DCI-P3, DisplayHDR True Black 1000, Dolby Vision, G-SYNC, Ánh sáng xanh thấp, Hiệu suất chơi game cao, Không nhấp nháy","80Wh, 400W Slim Tip (3-pin)",27
https://cellphones.com.vn/laptop-acer-gaming-aspire-7-a715-59g-73lb.html,Laptop Acer Gaming Aspire 7 A715-59G-73LB,22.590.000đ,23.990.000đ,Acer,Intel,,10,16,16,DDR4,512GB,SSD,"NVIDIA GeForce RTX 3050 6 GB, supporting 2560 NVIDIA CUDA Cores",15.6 inches,1920 x 1080 pixels (FullHD),"Độ sáng 250nits, Độ phủ màu 45% NTSC, Acer ComfyView, Màn hình LCD TFT có đèn nền LED, Góc nhìn rộng lên đến 170 độ, Thiết kế siêu mỏng","Pin Li-ion 3 cell 54,8Wh, Bộ đổi nguồn AC 150W",25
https://cellphones.com.vn/laptop-lenovo-loq-15arp9-83jc00lvvn.html,Laptop Lenovo LOQ 15ARP9 83JC00LVVN,20.990.000đ,27.490.000đ,Lenovo,AMD,Ryzen 5 7235HS,4,8,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 3050 6GB GDDR6, Boost Clock 1732MHz, TGP 95W",15.6 inches,1920 x 1080 pixels (FullHD),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 100% sRGB, G-SYNC","60Wh, 170W Slim Tip (3-pin)",27
https://cellphones.com.vn/laptop-acer-aspire-lite-15-al15-41p-r3u5.html,Laptop Acer Aspire Lite 15 AL15-41P-R3U5 NX.J53SV.001,12.790.000đ,12.990.000đ,Acer,AMD,Ryzen 7 5700U,8,16,16,DDR4,512GB,SSD,AMD Radeon Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Độ sáng 250 nits, Độ phủ màu NTSC 45%, Màn hình chống chói, Acer ComfyView","Pin Li-ion 3 cell 58Wh, Bộ chuyển đổi 65W PD Type C",26
https://cellphones.com.vn/laptop-asus-vivobook-16x-k3605vc-rp491w.html,Laptop ASUS Vivobook 16X K3605VC-RP491W,21.490.000đ,22.990.000đ,ASUS,Intel,,10,16,16,DDR4,512GB,SSD,"NVIDIA GeForce RTX3050 4GB GDDR6
Intel UHD Graphics",16 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300nits, Độ phủ màu 45% NTSC, Màn hình chống chói, TÜV Rheinland","50WHrs, 3S1P, 3-cell Li-ion",28
https://cellphones.com.vn/laptop-dell-inspiron-15-3520-n3520-i5u165w11slu.html,Laptop Dell Inspiron 15 3520 N3520-I5U165W11SLU,15.990.000đ,16.990.000đ,Dell,Intel,,,,16,DDR4,512GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),Màn hình chống chói,"Pin liền, 3-Cell Battery, 41WHrC32",24
https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx608jmr-rv048w.html,Laptop ASUS TUF Gaming F16 FX608JMR-RV048W,37.990.000đ,40.990.000đ,ASUS,Intel,Core i7 14650HX,16,24,16,DDR5,1TB,SSD,"NVIDIA GeForce RTX 5060 8GB GDDR7 115W (100W+15W)
Intel UHD Graphics",16 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300 nits, Độ phủ màu NTSC 72.00%, SRGB 100.00%, Adobe 75.35%, Màn hình chống chói, G-Sync","90WHrs, 4S1P, 4-cell Li-ion",23
https://cellphones.com.vn/laptop-hp-14-ep0220tu-b73vwpa.html,Laptop HP 14-EP0220TU B73VWPA,11.590.000đ,13.490.000đ,HP,Intel,,6,8,8,DDR4,512 GB,SSD,Intel UHD Graphics,14 inches,1920 x 1080 pixels (FullHD),"Viền siêu mỏng, Màn hình chống chói, Độ sáng 250 nits, Độ phủ màu 62.5% sRGB","3-cell, 41 Wh Li-ion polymer, Bộ đổi nguồn AC thông minh 45 W",20
https://cellphones.com.vn/laptop-asus-zenbook-14-um3406ka-pp590ws-ryzen-ai-7.html,Laptop ASUS Zenbook 14 UM3406KA-PP590WS,29.490.000đ,31.990.000đ,ASUS,AMD,,8,16,32,DDR5X,1TB,SSD,AMD Radeon Graphics,14 inches,2880 x 1800 pixels,"Độ sáng 400nits, Độ sáng cực đại 600nits HDR, Độ phủ màu 100% DCI-P3, Tỷ lệ tương phản 1.000.000:1, HDR True Black 600, 1.07 tỷ màu, Ánh sáng xanh thấp ít hơn 70%, TÜV Rheinland, Màn hình chăm sóc mắt SGS","75WHrs, 4S1P, 4-cell Li-ion",27
https://cellphones.com.vn/laptop-hp-14-ep0220tu-b73vwpa-16gb.html,Laptop HP 14-EP0220TU B73VWPA V2,12.390.000đ,13.490.000đ,HP,Intel,,6,8,16,DDR4,512 GB,SSD,Intel UHD Graphics,14 inches,1920 x 1080 pixels (FullHD),"Viền siêu mỏng, Màn hình chống chói, Độ sáng 250 nits, Độ phủ màu 62.5% sRGB","3-cell, 41 Wh Li-ion polymer, Bộ đổi nguồn AC thông minh 45 W",19
https://cellphones.com.vn/laptop-asus-gaming-v16-v3607vu-rp216w.html,Laptop ASUS Gaming V16 V3607VU-RP216W,25.990.000đ,27.490.000đ,ASUS,Intel,,10,16,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 4050 6GB GDDR6 (194 AI TOPs)
Intel Graphics",16 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 45% NTSC","63WHrs, 3S1P, 3-cell Li-ion",26
https://cellphones.com.vn/laptop-hp-15-fd1289tu-c2cv8pa.html,Laptop HP 15-FD1289TU C2CV8PA,20.890.000đ,22.890.000đ,HP,Intel,,16,22,16,DDR5,512 GB,SSD,Intel Arc Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Viền mỏng (Micro-edge), Màn hình chống chói, Độ sáng 300 nits, Độ phủ màu 62.5% sRGB","3-cell, 41 Wh Li-ion polymer, Hỗ trợ sạc pin nhanh: khoảng 50% trong 45 phút",22
https://cellphones.com.vn/laptop-msi-gaming-katana-a15-ai-b8ve-402vn.html,Laptop MSI Gaming Katana A15 AI B8VE-402VN,25.290.000đ,28.990.000đ,MSI,AMD,,,,16,DDR5,512GB,SSD,NVIDIA GeForce RTX 4050 Laptop GPU 6GB GDDR6,15.6 inches,1920 x 1080 pixels (FullHD),,3-Cell 53.5 Battery (Whr),23
https://cellphones.com.vn/laptop-lenovo-loq-15arp10e-83s0007avn.html,Laptop Lenovo LOQ 15ARP10E 83S0007AVN,23.490.000đ,27.490.000đ,Lenovo,AMD,Ryzen 7 7735HS,8,16,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 3050 6GB GDDR6, Boost Clock 990MHz, TGP 65W",15.6 inches,1920 x 1080 pixels (FullHD),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 100% sRGB, FreeSync","57.5Wh, 135W Slim Tip (3-pin)",27
https://cellphones.com.vn/laptop-lenovo-loq-15arp10e-83s0006qvn.html,Laptop Lenovo LOQ 15ARP10E 83S0006QVN,22.990.000đ,26.990.000đ,Lenovo,AMD,Ryzen 7 7735HS,8,16,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 3050 6GB GDDR6, Boost Clock 990MHz, TGP 65W",15.6 inches,1920 x 1080 pixels (FullHD),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 100% sRGB, FreeSync","57.5Wh, 135W Slim Tip (3-pin)",27
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15arp10-83k700epvn.html,Laptop Lenovo IdeaPad Slim 3 15ARP10 83K700EPVN,14.490.000đ,17.990.000đ,Lenovo,AMD,Ryzen 5 7535HS,6,12,16,DDR5,512GB,SSD,AMD Radeon 660M Graphics,15.3 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 45% NTSC","50Wh, 65W Round Tip (3-pin)",28
https://cellphones.com.vn/laptop-asus-vivobook-14-x1405va-ly623w.html,Laptop ASUS Vivobook 14 X1405VA-LY623W,15.990.000đ,16.490.000đ,ASUS,Intel,,8,12,16,DDR4,512GB,SSD,Intel UHD Graphics,14 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300nits, Độ phủ màu 45% NTSC, Màn hình chống chói","42WHrs, 3S1P, 3-cell Li-ion",27
https://cellphones.com.vn/laptop-asus-rog-flow-z13-gz302ea-ru145ws.html,Laptop ASUS ROG Flow Z13 GZ302EA-RU145WS,77.990.000đ,83.490.000đ,ASUS,AMD,,16,32,128,DDR5X,1TB,SSD,AMD Radeon Graphics,13.4 inches,2560 x 1600 (WQXGA),"Độ sáng 500nits, Độ phủ màu DCI-P3 100%, ROG Nebula Display, Support Dolby Vision HDR","70WHrs, 4S1P, 4-cell Li-ion, Sạc lại từ 0-50% trong 30 phút",23
https://cellphones.com.vn/laptop-asus-zenbook-s-16-um5606ka-rk127ws-ryzen-ai-7.html,Laptop ASUS Zenbook S 16 UM5606KA-RK127WS,37.990.000đ,42.990.000đ,ASUS,AMD,,8,16,24,DDR5X,1TB,SSD,AMD Radeon Graphics,16 inches,2880 x 1800 pixels,"Thời gian phản hồi 0.2ms, Độ sáng 400nits, Độ sáng tối đa 500nits HDR, Độ phủ màu 100% DCI-P3, HDR True Black 500, 1.07 tỷ màu, Giảm 70% ánh sáng xanh có hại, TÜV Rheinland-certified, SGS Eye Care Display","78WHrs, 2S2P, 4-cell Li-ion",28
https://cellphones.com.vn/laptop-hp-14-dq2055wm-39k15ua.html,Laptop HP 14-DQ2055WM 39K15UA - Nhập khẩu chính hãng,10.490.000đ,13.990.000đ,HP,Intel,,,,4,DDR4,256 GB,SSD,Intel UHD Graphics,14 inches,1920 x 1080 pixels (FullHD),"Màn hình chống chói, Độ sáng 250 nits, Độ phủ màu 45% NTSC","3-cell, 41 Wh Li-ion",20
https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx608jhr-rv037w.html,Laptop ASUS TUF Gaming F16 FX608JHR-RV037W,34.790.000đ,38.990.000đ,ASUS,Intel,Core i7 14650HX,16,24,16,DDR5,1TB,SSD,"NVIDIA GeForce RTX 5050 8GB GDDR7 115W (100W+15W)
Intel UHD Graphics",16 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300 nits, Độ phủ màu NTSC 72.00%, SRGB 100.00%, Adobe 75.35%, Màn hình chống chói, G-Sync","90WHrs, 4S1P, 4-cell Li-ion",23
https://cellphones.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-41-r9m1.html,Laptop Acer Gaming Nitro V 15 ProPanel ANV15-41-R9M1,23.290.000đ,25.990.000đ,Acer,AMD,Ryzen 5 7535HS,6,12,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 3050 với 6 GB VRAM GDDR6 chuyên dụng, hỗ trợ 2560 lõi NVIDIA CUDA",15.6 inches,1920 x 1080 pixels (FullHD),"Độ sáng 300nits, Độ phủ màu sRGB 100%, Màn hình LCD TFT đèn nền LED Acer ComfyView, Góc nhìn rộng","Pin Li-ion 4 cell 57Whr, Bộ đổi nguồn AC 135W",24
https://cellphones.com.vn/laptop-lenovo-v15-g4-iru-83cc0041vn.html,Laptop Lenovo V15 G4 IRU 83CC0041VN,13.290.000đ,14.790.000đ,Lenovo,Intel,,8,12,16,DDR4,512GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 45% NTSC","38Wh, 65W USB-C (3-pin)",25
https://cellphones.com.vn/laptop-asus-vivobook-s-14-oled-m5406wa-pp071ws.html,Laptop ASUS Vivobook S 14 OLED M5406WA-PP071WS,29.590.000đ,33.990.000đ,ASUS,AMD,,12,24,32,DDR5X,1TB,SSD,AMD Radeon 890M Graphics,14 inches,2880 x 1800 pixels,"Độ sáng tối đa HDR 600nits, Độ phủ màu DCI-P3 100%, 1.000.000:1, Màn hình HDR True Black 600 ĐÃ CHỨNG NHẬN VESA, 1.07 tỷ màu, Được PANTONE xác thực, Màn hình bóng, Giảm 65% ánh sáng xanh có hại","75WHrs, 4S1P, 4-cell Li-ion",24
https://cellphones.com.vn/laptop-dell-15-dc15250-i5u165w11slu.html,Laptop Dell 15 DC15250 I5U165W11SLU,17.490.000đ,19.190.000đ,Dell,Intel,,,,16,DDR4,512GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),Màn hình chống chói,"Pin liền, 3-Cell Battery, 41WHr",27
https://cellphones.com.vn/laptop-msi-cyborg-15-a13uc-2088vn.html,Laptop MSI Cyborg 15 A13UC-2088VN,19.490.000đ,19.990.000đ,MSI,Intel,,8,,16,DDR5,512GB,SSD,"NVIDIA GeForce RTX 3050 4GB
Intel UHD Graphics",15.6 inches,1920 x 1080 pixels (FullHD),Màn hình chống chói,3-Cell,27
https://cellphones.com.vn/laptop-dell-15-dc15250-3g7t0.html,Laptop Dell 15 DC15250 3G7T0 - Nhập khẩu chính hãng,20.990.000đ,21.990.000đ,Dell,Intel,Core i7 1355U,10,12,16,DDR4,1TB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Độ phủ màu 45% NTSC, Độ sáng 250 nits, Màn hình chống chói","3 cell, 41Wh",25
https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-14ill10-83jx0086vn.html,Laptop Lenovo Yoga Slim 7 14ILL10 83JX0086VN,27.990.000đ,29.490.000đ,Lenovo,Intel,,8,8,16,DDR5x,512GB,SSD,Intel Arc Graphics 130V,14 inches,2880 x 1800 pixels,"Độ sáng 1100nits (peak) / 500nits (typical), Độ phủ màu 100% DCI-P3, Eyesafe, Dolby Vision, DisplayHDR True Black 1000, X-Rite, PureSight Pro","70Wh, 65W USB-C Slim (2-pin, Wall-mount)",28
https://cellphones.com.vn/laptop-hp-15-fd0306tu-a2nl7pa.html,Laptop HP 15-FD0306TU A2NL7PA,11.090.000đ,12.490.000đ,HP,Intel,,6,8,8,DDR4,256GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),"Màn hình chống chói, Độ sáng 250 nits, Độ phủ màu 45% NTSC","3-cell, 41 Wh Li-ion",21
https://cellphones.com.vn/laptop-lenovo-thinkbook-16-g8-irl-21sh0094va.html,Laptop Lenovo ThinkBook 16 G8 IRL 21SH0094VA,19.990.000đ,21.190.000đ,Lenovo,Intel,,8,12,16,DDR5,1TB,SSD,Intel Graphics,16 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 45% NTSC","45Wh, 65W USB-C (3-pin)",28
https://cellphones.com.vn/laptop-hp-15-fd0305tu-a2nl6pa.html,Laptop HP 15-FD0305TU A2NL6PA,11.090.000đ,12.490.000đ,HP,Intel,,6,8,8,DDR4,256 GB,SSD,Intel UHD,15.6 inches,1920 x 1080 pixels (FullHD),"Độ phủ màu 45% NTSC, 62.5% sRGB, Độ sáng 250 nit","Pin Li-ion polymer 3 cell, công suất 41 Wh",19
https://cellphones.com.vn/laptop-hp-envy-x360-14-fa0045au-a19bmpa.html,Laptop HP Envy X360 14-FA0045AU A19BMPA,31.790.000đ,35.090.000đ,HP,AMD,Ryzen 7 8840HS,8,16,32,DDR5,1 TB,SSD,AMD Radeon Graphics,14 inches,2880 x 1800 pixels,"Thời gian phản hồi 0.2 ms, Corning Gorilla Glass NBT, Ánh sáng xanh thấp, SDR 400 nit, HDR 500 nit, Độ phủ màu 100% DCI-P3","3-cell, 59 Wh Li-ion polymer",27
link,title,price_sale,price_base,brand,cpu_brand,cpu_detail,cpu_cores,cpu_threads,ram_size,ram_type,storage_size,storage_type,gpu_info,screen_size,screen_res,screen_tech,battery,raw_specs_count
https://cellphones.com.vn/laptop-msi-modern-14-f13mg-466vn.html,Laptop MSI Modern 14 F13MG-466VN,15.790.000đ,17.190.000đ,MSI,Intel,Core i5 -,10,12,24,DDR4,512 GB,SSD,Intel Iris Xe Graphics,14 inches,1920 x 1080 pixels (FullHD),"Màn hình chống chói, Độ sáng 250 nits","3-cell, 46.8 Wh",24
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14irh10r-83j0006evn.html,Laptop Lenovo IdeaPad Slim 5 14IRH10R 83J0006EVN,19.990.000đ,22.490.000đ,Lenovo,Intel,,8,12,16,DDR5,512GB,SSD,Intel Graphics,14 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 400nits, Độ phủ màu 100% DCI-P3, DisplayHDR True Black 500","60Wh, 65W USB-C Slim (Wall-mount)",25
https://cellphones.com.vn/laptop-dell-15-dc15250-mcw52.html,Laptop Dell 15 DC15250 MCW52 - Nhập khẩu chính hãng,19.990.000đ,20.990.000đ,Dell,Intel,Core i7 1355U,,,16,DDR4,512GB,SSD,Intel UHD Graphics,15.6 inches,1920 x 1080 pixels (FullHD),Độ phủ màu 45% NTSC,"3-cell, 41 Wh",25
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15arp10-83k700ewvn.html,Laptop Lenovo IdeaPad Slim 3 15ARP10 83K700EWVN,16.490.000đ,19.990.000đ,Lenovo,AMD,Ryzen 7 7735HS,8,16,16,DDR5,512GB,SSD,AMD Radeon 680M Graphics,15.3 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 45% NTSC","50Wh, 65W Round Tip (3-pin)",28
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14arp10-83k6005uvn.html,Laptop Lenovo IdeaPad Slim 3 14ARP10 83K6005UVN,15.490.000đ,19.990.000đ,Lenovo,AMD,Ryzen 5 7535HS,6,12,24,DDR5,512GB,SSD,AMD Radeon 660M Graphics,14 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 45% NTSC","50Wh, 65W Round Tip (3-pin)",27
https://cellphones.com.vn/laptop-lenovo-legion-pro-5-16iax10-83f3003vvn.html,Laptop Lenovo Legion Pro 5 16IAX10 83F3003VVN,49.990.000đ,61.990.000đ,Lenovo,Intel,,24,24,32,DDR5,1TB,SSD,"NVIDIA GeForce RTX 5060 8GB GDDR7, Boost Clock 2497MHz, TGP 115W, 572 AI TOPS",16 inches,2560 x 1600 (WQXGA),"Độ sáng 500nits, Độ phủ màu 100% DCI-P3, DisplayHDR True Black 1000, Dolby Vision, G-SYNC, Ánh sáng xanh thấp, Hiệu suất chơi game cao, Không nhấp nháy","80Wh, 245W Slim Tip (3-pin)",28
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14irh10-83k00009vn.html,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K00009VN,18.690.000đ,24.990.000đ,Lenovo,Intel,,10,16,24,DDR5,512GB,SSD,Intel UHD Graphics,14 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 45% NTSC",60Wh (Đầu tròn 65W (3 chân),26
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14akp10-83hx00abvn-ryzen-ai-5.html,Laptop Lenovo IdeaPad Slim 5 14AKP10 83HX00ABVN,20.990.000đ,23.990.000đ,Lenovo,AMD,,4,8,16,DDR5,512GB,SSD,AMD Radeon 820M Graphics,14 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 400nits Glossy, Độ phủ màu 100% DCI-P3, DisplayHDR True Black 500","60Wh, 65W USB-C Slim (Wall-mount)",27
https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14arp10-83k6000avn.html,Laptop Lenovo IdeaPad Slim 3 14ARP10 83K6000AVN,14.990.000đ,15.990.000đ,Lenovo,AMD,Ryzen 5 7533HS,6,12,16,DDR5,512GB,SSD,AMD Radeon 660M Graphics,14 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 300nits, Màn hình chống chói, Độ phủ màu 45% NTSC","60Wh, 65W Round Tip (3-pin)",24
https://cellphones.com.vn/laptop-acer-nitro-v-15-propanel-anv15-51-73uu.html,Laptop Acer Nitro V 15 ProPanel ANV15-51-73UU,24.490.000đ,27.990.000đ,Acer,Intel,,10,12,16,DDR5,512GB,SSD,NVIDIA GeForce RTX 3050 6GB GDDR6,15.6 inches,1920 x 1080 pixels (FullHD),"Độ sáng 300nits, Độ phủ màu sRGB 100%, Màn hình LCD TFT đèn nền LED ComfyView của Acer, Góc nhìn rộng lên đến 170 độ, Thiết kế siêu mỏng","57Whr 4-cell, 135W 5.5 PHY Adapter",25
https://cellphones.com.vn/laptop-hp-14-ep1178tu-c89zrpa.html,Laptop HP 14-EP1178TU C89ZRPA,17.590.000đ,19.690.000đ,HP,Intel,,,,16,DDR4,1TB,SSD,Intel Graphics,14 inches,1920 x 1080 pixels (FullHD),Màn hình chống chói,3 Cell Int (41.04Wh),22
https://cellphones.com.vn/laptop-hp-14-ep0110tu-8c5k9pa.html,Laptop HP 14-EP0110TU 8C5K9PA,18.990.000đ,22.090.000đ,HP,Intel,,10,,16,DDR4,512GB,SSD,Intel Iris Xe Graphics,14 inches,1920 x 1080 pixels (FullHD),Màn hình chống chói,3 Cell Int (41.04Wh),21
https://cellphones.com.vn/laptop-lenovo-thinkpad-l16-gen-2-21sa000gva.html,Laptop Lenovo ThinkPad L16 Gen 2 21SA000GVA,23.590.000đ,25.190.000đ,Lenovo,Intel,,12,14,16,DDR5,1TB,SSD,Intel Graphics,16 inches,1920 x 1200 pixels (WUXGA),"Độ sáng 400nits, Màn hình chống chói, Độ phủ màu 45% NTSC","46.5Wh, 65W USB-C (3-pin)",27
